Model,Scenario,Region,Variable,Unit,1990,1995,2000,2005,2010,2015,2017,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,474.284028,562.022797,,533.0028580000001,,,,,540.97176,,,,,548.035485,540.032357,544.391689,542.256594,320.25082,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Industry|Electricity,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Oil,EJ/yr,,,,,4.617604428372433,5.534836445059632,,4.037941939907952,,,,,4.624765924326624,,,,,4.729349072450016,4.588545443959297,4.604485063628161,4.738333763051136,3.890327769010945,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Transportation,EJ/yr,,,,,2.8994230618123673,3.5796677228635674,,3.3781725413981274,,,,,3.9592013468987517,,,,,4.12862919,3.972598126960176,3.8419142386482714,3.76095916,3.3072097305051362,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Gases,EJ/yr,,,,,0.9716138414838719,0.7827010050304801,,1.088984747698128,,,,,1.338986079370656,,,,,1.3948075222519678,1.582243691875632,1.6782623973139679,1.8395053359500155,2.144201036,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Residential and Commercial|Electricity,EJ/yr,,,,,0.700549458,0.8988477686827199,,0.9448061552513278,,,,,1.304132994696816,,,,,1.374438696391152,1.4903440004651038,1.618258325638752,1.7710588964050564,1.936260847230912,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Industry,EJ/yr,,,,,1.1474402676507358,1.1552655999684958,,1.207226725914816,,,,,1.1362766279402878,,,,,1.2543446,1.365652519580448,1.493165981134224,1.6065363522435838,1.540627901343936,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Coal,EJ/yr,,,,,0.35210299650393606,0.481611844,,0.496409513,,,,,0.479185565,,,,,0.46629682236863995,0.5116304392127999,0.56045283,0.689228924,0.48017863109275205,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Fossil|w/ CCS,EJ/yr,,,,,0.048711577,0.043128761,,0.025569704159999998,,,,,0.067060741,,,,,0.05766079,0.11500916473584001,0.6235044653122561,1.148218898,1.112810497,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Geothermal,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,0.629278054,1.191950866670832,,0.15955011497995203,,,,,0.027074174262624033,,,,,-0.263548376,-0.241066941,-0.252900756,-1.078920134,-1.101316799,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Solar,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,GDP|PPP,billion USD_2010/yr,,,,,2849.54,3016.14,,2935.82,,,,,3409.83,,,,,3706.49,4214.96,4880.88,5692.08,6623.24,,,,,,,,,,
